Year,rcra,exporter_key,fullDescription,un,hazWasteDesc,totalQuantityinShipment,units_final,mgmt,ReceivingFacilityEPAIDNumber,company,importer_state
2007,000544853 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",19400,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000544854 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",20500,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000544855 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",16780,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000544856 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",19980,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000544857 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",17100,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000544858 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",19600,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000544859 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",19760,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000544860 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",20080,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000544861 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",16520,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000544862 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",15980,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000544863 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",20460,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000544864 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",18780,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000544865 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",19440,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000545198 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",20480,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000545199 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",20.62,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000545200 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",19880,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000545201 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",20680,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000545202 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",20300,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000545203 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",19880,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000924637 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",19920,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000924638 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",19600,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000924639 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",19580,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000924640 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",19460,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000924641 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",20620,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000924642 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",19340,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000924643 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",19520,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000924644 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",19540,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000924645 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",19600,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000924646 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",19360,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000924647 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",19540,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000924648 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",19240,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000924649 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",19140,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000924650 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",19600,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000924911 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",19300,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000924912 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",19340,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000924914 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",19440,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000924915 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",19620,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000931613 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",20500,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000931614 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",20240,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000931615 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",20380,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000931616 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",20220,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000931617 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",19400,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000931618 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",20980,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000931619 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",19860,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000931620 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",20200,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000931621 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",19680,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000931622 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",20280,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000931623 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",20960,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000931624 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",19800,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000931625 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",19640,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000931626 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",19700,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000931736 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",19800,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000931737 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",19360,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000931738 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",19900,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000931739 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",20280,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000931740 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",19940,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000931741 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",19700,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000931742 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",19761,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000931743 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",19600,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000931744 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",19600,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000931745 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",19720,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000931746 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",19860,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000931748 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",19300,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000931749 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",19800,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000933918 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",20219.77058,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000933920 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",19819.70244,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000933930 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",17690.088,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000933931 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",17690.088,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000933932 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",17690.088,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000933933 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",19660,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000933936 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",19660,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000933937 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",20040,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000933938 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",19660,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,001856779 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",20580,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,001856780 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",20840,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,001856781 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",20300,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,001856782 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",20820,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,001856783 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",20300,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,001856784 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",18820,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,001856785 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",21300,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,001856786 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",19840,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,001856787 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",21200,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,001856788 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",20460,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,001856789 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",19580,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,001856790 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",20540,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,001856791 FLE,E18A8879,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",20840,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000953257 FLE,E27A4062,RQ WASTE PAINT RELATED MATERIAL (PAINT WASTE),UN1263,"Paint including paint, lacquer, enamel, stain, shellac solutions, varnish, polish, liquid filler, and liquid lacquer base",1995.8048,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,001218453 FLE,E27A4062,RQ WASTE PAINT RELATED MATERIAL (PAINT WASTE),UN1263,"Paint including paint, lacquer, enamel, stain, shellac solutions, varnish, polish, liquid filler, and liquid lacquer base",181.4368,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,001218453 FLE,E27A4062,"HAZARDOUS WASTE SOLID, NOS (MERCURY)",UN3077,"Environmentally hazardous substances, solid, n.o.s.",90.7184,kg,H141,TXD055141378,CLEAN HARBORS INC,TX
2007,001218453 FLE,E27A4062,"WASTE BATTERIES, WET FILLED WITH ACID ELECTRIC",UN2794,"Batteries, wet, filled with acid, electric storage",696.717312,kg,H141,TXD055141378,CLEAN HARBORS INC,TX
2007,000953301 FLE,E26A3795,"HAZARDOUS WASTE SOLID, NOS (ACTIVATED CARBON FILTERS WITH LEAD)",NA3077,"Hazardous waste, solid, n.o.s.",69,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000953302 FLE,E26A3795,"ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (ACETONE)",UN3077,"Environmentally hazardous substances, solid, n.o.s.",610,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000953302 FLE,E26A3795,"HAZARDOUS WASTE, SOLID, NOS (LEAD)",NA3077,"Hazardous waste, solid, n.o.s.",510,kg,H141,TXD055141378,CLEAN HARBORS INC,TX
2007,000953302 FLE,E26A3795,"WASTE CARBON, ACTIVATED (CARBON FILTERS)",UN1362,"Carbon, activated",65,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,001017805 FLE,E26A3795,"HAZARDOUS WASTE, SOLID, NOS (LEAD)",NA3077,"Hazardous waste, solid, n.o.s.",334,kg,H141,TXD055141378,CLEAN HARBORS INC,TX
2007,001017805 FLE,E26A3795,"HAZARDOUS WASTE SOLID, NOS (ACTIVATED CARBON FILTERS WITH LEAD)",NA3077,"Hazardous waste, solid, n.o.s.",255,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,001856614 FLE,E26A3795,ACTIVATED CARBON FILTERS WITH LEAD,NA3077,"Hazardous waste, solid, n.o.s.",185,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000389275 FLE,E19A0404,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID NOS (CADMIUM, SILVER)",UN3077,"Environmentally hazardous substances, solid, n.o.s.",560,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000389275 FLE,E19A0404,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, NOS (RESIN METHYLENE CHLORIDE)",UN3077,"Environmentally hazardous substances, solid, n.o.s.",300,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000544908 FLE,E19A0404,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, NOS (RESIN METHYLENE CHLORIDE)",UN3077,"Environmentally hazardous substances, solid, n.o.s.",1820,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000544908 FLE,E19A0404,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID NOS (CADMIUM, SILVER)",UN3077,"Environmentally hazardous substances, solid, n.o.s.",160,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000931518 FLE,E19A0404,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID NOS (CADMIUM)",UN3077,"Environmentally hazardous substances, solid, n.o.s.",80,kg,H141,TXD055141378,CLEAN HARBORS INC,TX
2007,000931518 FLE,E19A0404,"WASTE RESIN SOLUTION, FLAMMABLE",UN1866,"Resin solution, flammable",625,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000931518 FLE,E19A0404,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, NOS (LEAD)",UN3077,"Environmentally hazardous substances, solid, n.o.s.",290,kg,H141,TXD055141378,CLEAN HARBORS INC,TX
2007,000931518 FLE,E19A0404,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID NOS (CADMIUM, SILVER)",UN3077,"Environmentally hazardous substances, solid, n.o.s.",640,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000931518 FLE,E19A0404,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID NOS (RESIN, METHYLENE CHLORIDE)",UN3077,"Environmentally hazardous substances, solid, n.o.s.",1400,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000544554 FLE,E31A1964,ISOPROPANOL,UN1993,"Flammable liquids, n.o.s.",256,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000544554 FLE,E31A1964,PAINT RELATED MATERIAL,UN1263,"Paint including paint, lacquer, enamel, stain, shellac solutions, varnish, polish, liquid filler, and liquid lacquer base",164,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000544554 FLE,E31A1964,MINERAL SPIRITS,UN1993,"Flammable liquids, n.o.s.",326,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000544554 FLE,E31A1964,"XYLENE, TOLUENE",UN3077,"Environmentally hazardous substances, solid, n.o.s.",1015,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000544554 FLE,E31A1964,"TOLUENE, CHROMIUM",UN3077,"Environmentally hazardous substances, solid, n.o.s.",501,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000544554 FLE,E31A1964,TOLUENE,UN3077,"Environmentally hazardous substances, solid, n.o.s.",173,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000544554 FLE,E31A1964,"FLAMMABLE LIQUID, NOS (ISOPROPYL ALCOHOL)",UN1993,"Flammable liquids, n.o.s.",64,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000544555 FLE,E31A1964,"WASTE BATTERIES, WET, FILLED WITH ACID, ELECTRIC STORAGE",UN2794,"Batteries, wet, filled with acid, electric storage",120,kg,H141,TXD055141378,CLEAN HARBORS INC,TX
2007,000544555 FLE,E31A1964,ISOPROPYL ALCOHOL,UN1993,"Flammable liquids, n.o.s.",400,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000544555 FLE,E31A1964,METHANOL,UN3077,"Environmentally hazardous substances, solid, n.o.s.",500,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000544556 FLE,E31A1964,ISOPROPYL ALCOHOL,UN1993,"Flammable liquids, n.o.s.",418,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000544556 FLE,E31A1964,"ACETONE, CYCLOHEXANONE",UN3077,"Environmentally hazardous substances, solid, n.o.s.",550,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000544556 FLE,E31A1964,"ACETONE, MEK",UN3077,"Environmentally hazardous substances, solid, n.o.s.",2886,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000544556 FLE,E31A1964,SODIUM HYDROXIDE,UN3266,"Corrosive liquid, basic, inorganic, n.o.s.",221,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000544556 FLE,E31A1964,SODIUM HYDROXIDE,UN3266,"Corrosive liquid, basic, inorganic, n.o.s.",424,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000544556 FLE,E31A1964,WASTE TRICHLOROETHYLENE,UN1710,Trichloroethylene,922,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000544556 FLE,E31A1964,ACETONE,UN1993,"Flammable liquids, n.o.s.",420,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000544556 FLE,E31A1964,2-BUTOXYETHANOL,UN1993,"Flammable liquids, n.o.s.",1298,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000544557 FLE,E31A1964,KEROSENE,UN1993,"Flammable liquids, n.o.s.",200,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000544557 FLE,E31A1964,SULFURIC ACID,UN1830,Sulfuric acid with more than 51 percent acid,126,kg,H141,TXD055141378,CLEAN HARBORS INC,TX
2007,000544559 FLE,E31A1964,"XYLENE, TOLUENE",UN3077,"Environmentally hazardous substances, solid, n.o.s.",600,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000544559 FLE,E31A1964,"ACETONE, POLYESTER RESIN",UN1993,"Flammable liquids, n.o.s.",5000,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000544559 FLE,E31A1964,XYLENE,UN1993,"Flammable liquids, n.o.s.",200,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000544562 FLE,E31A1964,"WASTE FLAMMABLE LIQUID, NOS (ISOPROPRYL ALCOHOL)",UN1993,"Flammable liquids, n.o.s.",400,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000544562 FLE,E31A1964,"WASTE FLAMMABLE LIQUID, NOS (XYLENE)",UN1993,"Flammable liquids, n.o.s.",200,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000545261 FLE,E31A1964,"ACETONE, CYCLOHEXANONE",UN3077,"Environmentally hazardous substances, solid, n.o.s.",333,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
2007,000545261 FLE,E31A1964,"ACETONA, MEK",UN3077,"Environmentally hazardous substances, solid, n.o.s.",2030,kg,H040,TXD055141378,CLEAN HARBORS INC,TX
