Year,rcra,exporter_name,exporter_address,exporter_city,exporter_state,exporter_zip,exporter_country,exporter_key,exporterLAT,exporterLONG,fullDescription,un,hazWasteDesc,packingGroup,totalQuantityinShipment,units_final,mgmt,ExpectedManagementMethod,portCity,portState,latitude,longitude,ReceivingFacilityEPAIDNumber,importer_name,company,importer_address,importer_city,importer_state,receivingfacilityzipcode,filenom,
2009,000564035 FLE,CLEAN HARBORS (RYLEY),2 KM N OF HWY 14 ON SEC ROAD 854 BOX 390,RYLEY,ALBERTA,T0B4A0,CANADA,E53A2583,53.300381,-112.422583,PERCHLOROETHYLENE/HEXACHLOROETHANE,UN3243,"Solids containing toxic liquid, n.o.s.",III,4793.560256,kg,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning),SWEETGRASS,MT,41.2286987,-103.6630936,NED981723513,CLEAN HARBORS INC,CLEAN HARBORS,2247 SOUTH HIGHWAY 71,KIMBELL,NE,69145,,
2009,000564031 FLE,CLEAN HARBORS INC,2 KM NORTH OF HIGHWAY 14 ON SEC RD. 854,RYLEY,ALBERTA,T0B 4A0,CANADA,E53A2583,53.300381,-112.422583,PERCHLOROETHYLENE/HEXACHLOROETHANE,UN3243,"Solids containing toxic liquid, n.o.s.",,16859.10746,kg,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning),SWEETGRASS,MT,41.2286987,-103.6630936,NED981723513,CLEAN HARBORS INC,CLEAN HARBORS,2247 SOUTH HIGHWAY 71,KIMBELL,NE,69145,,
2009,000564032 FLE,CLEAN HARBORS INC,2 KM NORTH OF HIGHWAY 14 ON SEC RD. 854,RYLEY,ALBERTA,T0B 4A0,CANADA,E53A2583,53.300381,-112.422583,PERCHLOROETHYLENE/HEXACHLOROETHANE,UN3243,"Solids containing toxic liquid, n.o.s.",,16478.09018,kg,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning),SWEETGRASS,MT,41.2286987,-103.6630936,NED981723513,CLEAN HARBORS INC,CLEAN HARBORS,2247 SOUTH HIGHWAY 71,KIMBELL,NE,69145,,
2009,000564033 FLE,CLEAN HARBORS INC,2 KM NORTH OF HIGHWAY 14 ON SEC RD. 854,RYLEY,ALBERTA,T0B 4A0,CANADA,E53A2583,53.300381,-112.422583,PERCHLOROETHYLENE/HEXACHLOROETHANE,UN3243,"Solids containing toxic liquid, n.o.s.",,17293.64859,kg,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning),SWEETGRASS,MT,41.2286987,-103.6630936,NED981723513,CLEAN HARBORS INC,CLEAN HARBORS,2247 SOUTH HIGHWAY 71,KIMBELL,NE,69145,,
2009,000564034 FLE,CLEAN HARBORS INC,2 KM NORTH OF HIGHWAY 14 ON SEC RD. 854,RYLEY,ALBERTA,T0B 4A0,CANADA,E53A2583,53.300381,-112.422583,PERCHLOROETHYLENE/HEXACHLOROETHANE,UN3243,"Solids containing toxic liquid, n.o.s.",,18793.22374,kg,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning),SWEETGRASS,MT,41.2286987,-103.6630936,NED981723513,CLEAN HARBORS INC,CLEAN HARBORS,2247 SOUTH HIGHWAY 71,KIMBELL,NE,69145,,
2009,000564037 FLE,CLEAN HARBORS (RYLEY),2 KM N OF HWY 14 ON SEC ROAD 854 BOX 390,RYLEY,ALBERTA,T0B4A0,CANADA,E53A2583,53.300381,-112.422583,"WASTE SOLIDS CONTAINING TOXIC LIQUID, NOS, PERCHLOROETHYLENE/HEXACHLOROETHANE",UN3243,"Solids containing toxic liquid, n.o.s.",III,3984.352128,kg,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning),SWEETGRASS,MT,41.2286987,-103.6630936,NED981723513,CLEAN HARBORS INC,CLEAN HARBORS,2247 SOUTH HIGHWAY 71,KIMBELL,NE,69145,,
2009,000564037 FLE,CLEAN HARBORS (RYLEY),2 KM N OF HWY 14 ON SEC ROAD 854 BOX 390,RYLEY,ALBERTA,T0B4A0,CANADA,E53A2583,53.300381,-112.422583,"WASTE SOLIDS CONTAINING TOXIC LIQUID, NOS, PERCHLOROETHYLENE/HEXACHLOROETHANE",UN3243,"Solids containing toxic liquid, n.o.s.",III,6368.43168,kg,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning),SWEETGRASS,MT,41.2286987,-103.6630936,NED981723513,CLEAN HARBORS INC,CLEAN HARBORS,2247 SOUTH HIGHWAY 71,KIMBELL,NE,69145,,
2009,000564037 FLE,CLEAN HARBORS (RYLEY),2 KM N OF HWY 14 ON SEC ROAD 854 BOX 390,RYLEY,ALBERTA,T0B4A0,CANADA,E53A2583,53.300381,-112.422583,"WASTE SOLIDS CONTAINING TOXIC LIQUID, NOS, ETHYLENE DICHLORIDE",UN3243,"Solids containing toxic liquid, n.o.s.",III,199.58048,kg,H040,Incineration - thermal destruction other than use as a fuel (includes any preparation prior to burning),SWEETGRASS,MT,41.2286987,-103.6630936,NED981723513,CLEAN HARBORS INC,CLEAN HARBORS,2247 SOUTH HIGHWAY 71,KIMBELL,NE,69145,,
2010,005707298 JJK,CRITERION CATALYSTS AND TECHNOLOGIES,2159 BRIER PARK PLACE NW,MEDICINE HAT,ALBERTA,T1C1S7,CANADA,E50A2187,50.06066,-110.72187,"HAZARDOUS WASTE, SOLID, NOS CLASS 9",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,73549.9428,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA 2010 HW amg-criterion catalyst abOCR,
2010,005707301 JJK,CRITERION CATALYSTS AND TECHNOLOGIES,2159 BRIER PARK PLACE NW,MEDICINE HAT,ALBERTA,T1C1S7,CANADA,E50A2187,50.06066,-110.72187,"HAZARDOUS WASTE, SOLID, NOS CLASS 9",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,79979.6094,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,METALLURG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA 2010 HW amg-criterion catalyst abOCR,
2010,005707300 JJK,CRITERION CATALYSTS AND TECHNOLOGIES,2159 BRIER PARK PLACE NW,MEDICINE HAT,ALBERTA,T1C1S7,CANADA,E50A2187,50.06066,-110.72187,"HAZARDOUS WASTE, SOLID, NOS CLASS 9",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,80079.85323,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,METALLURG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA 2010 HW amg-criterion catalyst abOCR,
2010,005707302 JJK,CRITERION CATALYSTS AND TECHNOLOGIES,2159 BRIER PARK PLACE NW,MEDICINE HAT,ALBERTA,T1C1S7,CANADA,E50A2187,50.06066,-110.72187,"HAZARDOUS WASTE, SOLID, NOS CLASS 9",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,77739.7721,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,METALLURG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA 2010 HW amg-criterion catalyst abOCR,
2010,005707303 JJK,CRITERION CATALYSTS AND TECHNOLOGIES,2159 BRIER PARK PLACE NW,MEDICINE HAT,ALBERTA,T1C1S7,CANADA,E50A2187,50.06066,-110.72187,"HAZARDOUS WASTE, SOLID, NOS CLASS 9",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,78989.87166,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,METALLURG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA 2010 HW amg-criterion catalyst abOCR,
2010,005707305 JJK,CRITERION CATALYSTS AND TECHNOLOGIES,2159 BRIER PARK PLACE NW,MEDICINE HAT,ALBERTA,T1C1S7,CANADA,E50A2187,50.06066,-110.72187,"HAZARDOUS WASTE, SOLID, NOS CLASS 9",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,80800.15733,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,METALLURG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA 2010 HW amg-criterion catalyst abOCR,
2010,005707318 JJK,CRITERION CATALYSTS AND TECHNOLOGIES,2159 BRIER PARK PLACE NW,MEDICINE HAT,ALBERTA,T1C1S7,CANADA,E50A2187,50.06066,-110.72187,"HAZARDOUS WASTE, SOLID, NOS CLASS 9",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,80739.376,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,METALLURG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA 2010 HW amg-criterion catalyst abOCR,
2010,005707319 JJK,CRITERION CATALYSTS AND TECHNOLOGIES,2159 BRIER PARK PLACE NW,MEDICINE HAT,ALBERTA,T1C1S7,CANADA,E50A2187,50.06066,-110.72187,"HAZARDOUS WASTE, SOLID, NOS CLASS 9",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,77410.01072,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,METALLURG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA 2010 HW amg-criterion catalyst abOCR,
2010,005707320 JJK,CRITERION CATALYSTS AND TECHNOLOGIES,2159 BRIER PARK PLACE NW,MEDICINE HAT,ALBERTA,T1C1S7,CANADA,E50A2187,50.06066,-110.72187,"HAZARDOUS WASTE, SOLID, NOS CLASS 9",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,79219.8428,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,METALLURG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA 2010 HW amg-criterion catalyst abOCR,
2010,005707321 JJK,CRITERION CATALYSTS AND TECHNOLOGIES,2159 BRIER PARK PLACE NW,MEDICINE HAT,ALBERTA,T1C1S7,CANADA,E50A2187,50.06066,-110.72187,"HAZARDOUS WASTE, SOLID, NOS CLASS 9",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,81209.7509,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,METALLURG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA 2010 HW amg-criterion catalyst abOCR,
2010,003105196 JJK,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,78279.09299,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2010.HW.metallurg-shell augOCR,
2010,003105197 JJK,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,80379.22395,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2010.HW.metallurg-shell augOCR,
2010,003105198 JJK,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,78178.84916,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2010.HW.metallurg-shell augOCR,
2010,003105200 JJK,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,79759.16369,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2010.HW.metallurg-shell augOCR,
2010,003105217 JJK,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,78599.32894,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2010.HW.metallurg-shell augOCR,
2010,003105213 JJK,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,74479.35281,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2010.HW.metallurg-shell augOCR,
2010,005707297 JJK,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,83719.02185,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2010.HW.metallurg-shell augOCR,
2010,003105216 JJK,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,78398.84128,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2010.HW.metallurg-shell augOCR,
2010,003105199 JJK,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,73999.45247,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2010.HW.metallurg-shell augOCR,
2010,003105212 JJK,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,77370.09462,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2010.HW.metallurg-shell augOCR,
2010,003105210 JJK,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,76539.56767,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2010.HW.metallurg-shell augOCR,
2010,003105208 JJK,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,77192.74015,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2010.HW.metallurg-shell augOCR,
2010,003105209 JJK,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,80078.94605,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2010.HW.metallurg-shell augOCR,
2010,003105211 JJK,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,75839.22162,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2010.HW.metallurg-shell augOCR,
2010,003105245 JJK,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,81039.20031,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2010.HW.metallurg-shell decOCR,
2010,003105243 JJK,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,71645.76358,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2010.HW.metallurg-shell decOCR,
2010,003105244 JJK,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,81259.19243,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2010.HW.metallurg-shell decOCR,
2010,003105241 JJK,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,79268.37714,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2010.HW.metallurg-shell decOCR,
2010,003105257 JJK,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,83158.83573,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2010.HW.metallurg-shell decOCR,
2010,003105258 JJK,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,72439.54958,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2010.HW.metallurg-shell decOCR,
2010,003105263 JJK,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,77299.33427,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2010.HW.metallurg-shell decOCR,
2010,003105259 JJK,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,82076.11162,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2010.HW.metallurg-shell decOCR,
2010,003105268 JJK,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,74339.19288,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2010.HW.metallurg-shell decOCR,
2010,003105261 JJK,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,79999.11386,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2010.HW.metallurg-shell decOCR,
2010,003105262 JJK,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,72879.53382,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2010.HW.metallurg-shell decOCR,
2010,003105272 JJK,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,68579.48166,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2010.HW.metallurg-shell decOCR,
2010,003105274 JJK,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,72039.48144,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2010.HW.metallurg-shell decOCR,
2010,003105273 JJK,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,68719.188,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2010.HW.metallurg-shell decOCR,
2010,001109596 JJK,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,78899.15326,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2010.HW.metallurg-shell julOCR,
2010,001109597 JJK,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,73119.0304,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2010.HW.metallurg-shell julOCR,
